-0.717718	-0.160247
-0.715716	-0.167811
-0.713714	-0.174753
-0.711712	-0.181058
-0.70971	-0.18671
-0.707708	-0.191699
-0.705706	-0.196015
-0.703704	-0.199651
-0.701702	-0.202604
-0.6997	-0.20487
-0.697698	-0.206451
-0.695696	-0.207347
-0.693694	-0.207565
-0.691692	-0.207109
-0.68969	-0.20599
-0.687688	-0.204217
-0.685686	-0.201803
-0.683684	-0.198762
-0.681682	-0.19511
-0.67968	-0.190865
-0.677678	-0.186046
-0.675676	-0.180673
-0.673674	-0.174769
-0.671672	-0.168357
-0.66967	-0.161461
-0.667668	-0.154107
-0.665666	-0.146322
-0.663664	-0.138132
-0.661662	-0.129567
-0.65966	-0.120655
-0.657658	-0.111427
-0.655656	-0.101911
-0.653654	-0.0921384
-0.651652	-0.0821405
-0.64965	-0.0719481
-0.647648	-0.0615924
-0.645646	-0.0511047
-0.643644	-0.0405162
-0.641642	-0.029858
-0.63964	-0.0191609
-0.637638	-0.00845572
-0.635636	0.00222751
-0.633634	0.012859
-0.631632	0.0234094
-0.62963	0.0338501
-0.627628	0.0441531
-0.625626	0.0542912
-0.623624	0.0642378
-0.621622	0.0739673
-0.61962	0.083455
-0.617618	0.092677
-0.615616	0.101611
-0.613614	0.110234
-0.611612	0.118527
-0.60961	0.126469
-0.607608	0.134042
-0.605606	0.141229
-0.603604	0.148014
-0.601602	0.154382
-0.5996	0.16032
-0.597598	0.165815
-0.595596	0.170857
-0.593594	0.175434
-0.591592	0.179541
-0.58959	0.183168
-0.587588	0.18631
-0.585586	0.188963
-0.583584	0.191124
-0.581582	0.19279
-0.57958	0.193961
-0.577578	0.194636
-0.575576	0.194819
-0.573574	0.194512
-0.571572	0.193719
-0.56957	0.192445
-0.567568	0.190697
-0.565566	0.188481
-0.563564	0.185808
-0.561562	0.182686
-0.55956	0.179126
-0.557558	0.175139
-0.555556	0.170738
-0.553554	0.165936
-0.551552	0.160748
-0.54955	0.155187
-0.547548	0.149271
-0.545546	0.143015
-0.543544	0.136436
-0.541542	0.129552
-0.53954	0.122381
-0.537538	0.114942
-0.535536	0.107253
-0.533534	0.0993354
-0.531532	0.0912075
-0.52953	0.0828901
-0.527528	0.0744035
-0.525526	0.0657685
-0.523524	0.0570058
-0.521522	0.0481365
-0.51952	0.0391814
-0.517518	0.0301615
-0.515516	0.0210979
-0.513514	0.0120115
-0.511512	0.00292294
-0.50951	-0.00614708
-0.507508	-0.0151782
-0.505506	-0.0241503
-0.503504	-0.0330435
-0.501502	-0.0418383
-0.499499	-0.0505157
-0.497497	-0.0590568
-0.495495	-0.0674434
-0.493493	-0.0756578
-0.491491	-0.0836826
-0.489489	-0.0915012
-0.487487	-0.0990973
-0.485485	-0.106456
-0.483483	-0.113561
-0.481481	-0.1204
-0.479479	-0.126957
-0.477477	-0.133222
-0.475475	-0.139181
-0.473473	-0.144822
-0.471471	-0.150137
-0.469469	-0.155114
-0.467467	-0.159744
-0.465465	-0.16402
-0.463463	-0.167933
-0.461461	-0.171478
-0.459459	-0.174648
-0.457457	-0.177439
-0.455455	-0.179846
-0.453453	-0.181866
-0.451451	-0.183497
-0.449449	-0.184736
-0.447447	-0.185583
-0.445445	-0.186039
-0.443443	-0.186103
-0.441441	-0.185778
-0.439439	-0.185065
-0.437437	-0.183968
-0.435435	-0.182491
-0.433433	-0.180639
-0.431431	-0.178417
-0.429429	-0.175831
-0.427427	-0.172888
-0.425425	-0.169595
-0.423423	-0.165961
-0.421421	-0.161994
-0.419419	-0.157705
-0.417417	-0.153102
-0.415415	-0.148197
-0.413413	-0.143001
-0.411411	-0.137525
-0.409409	-0.131782
-0.407407	-0.125783
-0.405405	-0.119543
-0.403403	-0.113074
-0.401401	-0.106391
-0.399399	-0.0995073
-0.397397	-0.0924375
-0.395395	-0.0851965
-0.393393	-0.0777993
-0.391391	-0.0702611
-0.389389	-0.0625973
-0.387387	-0.0548234
-0.385385	-0.0469553
-0.383383	-0.0390087
-0.381381	-0.0309995
-0.379379	-0.0229435
-0.377377	-0.0148568
-0.375375	-0.00675516
-0.373373	0.00134553
-0.371371	0.00942954
-0.369369	0.0174812
-0.367367	0.0254851
-0.365365	0.0334258
-0.363363	0.0412883
-0.361361	0.0490576
-0.359359	0.0567191
-0.357357	0.0642585
-0.355355	0.0716616
-0.353353	0.0789147
-0.351351	0.0860044
-0.349349	0.0929178
-0.347347	0.0996422
-0.345345	0.106165
-0.343343	0.112476
-0.341341	0.118562
-0.339339	0.124413
-0.337337	0.130018
-0.335335	0.135368
-0.333333	0.140454
-0.331331	0.145266
-0.329329	0.149796
-0.327327	0.154038
-0.325325	0.157983
-0.323323	0.161625
-0.321321	0.164958
-0.319319	0.167977
-0.317317	0.170677
-0.315315	0.173054
-0.313313	0.175105
-0.311311	0.176826
-0.309309	0.178215
-0.307307	0.179272
-0.305305	0.179993
-0.303303	0.18038
-0.301301	0.180432
-0.299299	0.180151
-0.297297	0.179537
-0.295295	0.178592
-0.293293	0.17732
-0.291291	0.175722
-0.289289	0.173804
-0.287287	0.17157
-0.285285	0.169023
-0.283283	0.16617
-0.281281	0.163017
-0.279279	0.15957
-0.277277	0.155836
-0.275275	0.151823
-0.273273	0.147538
-0.271271	0.142989
-0.269269	0.138187
-0.267267	0.133139
-0.265265	0.127856
-0.263263	0.122348
-0.261261	0.116625
-0.259259	0.110698
-0.257257	0.104578
-0.255255	0.0982756
-0.253253	0.0918036
-0.251251	0.0851737
-0.249249	0.078398
-0.247247	0.0714888
-0.245245	0.0644589
-0.243243	0.0573209
-0.241241	0.0500877
-0.239239	0.0427726
-0.237237	0.0353885
-0.235235	0.0279488
-0.233233	0.0204667
-0.231231	0.0129556
-0.229229	0.0054288
-0.227227	-0.00210035
-0.225225	-0.00961855
-0.223223	-0.0171126
-0.221221	-0.0245693
-0.219219	-0.0319755
-0.217217	-0.0393185
-0.215215	-0.0465853
-0.213213	-0.0537634
-0.211211	-0.0608403
-0.209209	-0.0678038
-0.207207	-0.0746419
-0.205205	-0.0813429
-0.203203	-0.0878953
-0.201201	-0.0942879
-0.199199	-0.10051
-0.197197	-0.10655
-0.195195	-0.1124
-0.193193	-0.118047
-0.191191	-0.123484
-0.189189	-0.128701
-0.187187	-0.13369
-0.185185	-0.138441
-0.183183	-0.142948
-0.181181	-0.147202
-0.179179	-0.151197
-0.177177	-0.154926
-0.175175	-0.158384
-0.173173	-0.161563
-0.171171	-0.164461
-0.169169	-0.167071
-0.167167	-0.16939
-0.165165	-0.171415
-0.163163	-0.173141
-0.161161	-0.174567
-0.159159	-0.175691
-0.157157	-0.17651
-0.155155	-0.177025
-0.153153	-0.177234
-0.151151	-0.177137
-0.149149	-0.176735
-0.147147	-0.17603
-0.145145	-0.175022
-0.143143	-0.173714
-0.141141	-0.172108
-0.139139	-0.170208
-0.137137	-0.168017
-0.135135	-0.165539
-0.133133	-0.162778
-0.131131	-0.159741
-0.129129	-0.156431
-0.127127	-0.152855
-0.125125	-0.14902
-0.123123	-0.144932
-0.121121	-0.140598
-0.119119	-0.136027
-0.117117	-0.131225
-0.115115	-0.126202
-0.113113	-0.120966
-0.111111	-0.115526
-0.109109	-0.109892
-0.107107	-0.104073
-0.105105	-0.0980797
-0.103103	-0.0919218
-0.101101	-0.0856102
-0.0990991	-0.0791556
-0.0970971	-0.072569
-0.0950951	-0.0658618
-0.0930931	-0.0590453
-0.0910911	-0.0521311
-0.0890891	-0.045131
-0.0870871	-0.0380569
-0.0850851	-0.0309207
-0.0830831	-0.0237345
-0.0810811	-0.0165106
-0.0790791	-0.00926099
-0.0770771	-0.00199805
-0.0750751	0.00526603
-0.0730731	0.012519
-0.0710711	0.0197487
-0.0690691	0.0269428
-0.0670671	0.0340895
-0.0650651	0.0411765
-0.0630631	0.0481922
-0.0610611	0.0551246
-0.0590591	0.0619622
-0.0570571	0.0686935
-0.0550551	0.0753073
-0.0530531	0.0817926
-0.0510511	0.0881384
-0.049049	0.0943341
-0.047047	0.10037
-0.045045	0.106235
-0.043043	0.111919
-0.041041	0.117414
-0.039039	0.122711
-0.037037	0.127799
-0.035035	0.132672
-0.033033	0.13732
-0.031031	0.141736
-0.029029	0.145913
-0.027027	0.149844
-0.025025	0.153521
-0.023023	0.15694
-0.021021	0.160095
-0.019019	0.162979
-0.017017	0.165589
-0.015015	0.16792
-0.013013	0.169968
-0.011011	0.17173
-0.00900901	0.173202
-0.00700701	0.174383
-0.00500501	0.175271
-0.003003	0.175863
-0.001001	0.17616
0.001001	0.17616
0.003003	0.175863
0.00500501	0.175271
0.00700701	0.174383
0.00900901	0.173202
0.011011	0.17173
0.013013	0.169968
0.015015	0.16792
0.017017	0.165589
0.019019	0.162979
0.021021	0.160095
0.023023	0.15694
0.025025	0.153521
0.027027	0.149844
0.029029	0.145913
0.031031	0.141736
0.033033	0.13732
0.035035	0.132672
0.037037	0.127799
0.039039	0.122711
0.041041	0.117414
0.043043	0.111919
0.045045	0.106235
0.047047	0.10037
0.049049	0.0943341
0.0510511	0.0881384
0.0530531	0.0817926
0.0550551	0.0753073
0.0570571	0.0686935
0.0590591	0.0619622
0.0610611	0.0551246
0.0630631	0.0481922
0.0650651	0.0411765
0.0670671	0.0340895
0.0690691	0.0269428
0.0710711	0.0197487
0.0730731	0.012519
0.0750751	0.00526603
0.0770771	-0.00199805
0.0790791	-0.00926099
0.0810811	-0.0165106
0.0830831	-0.0237345
0.0850851	-0.0309207
0.0870871	-0.0380569
0.0890891	-0.045131
0.0910911	-0.0521311
0.0930931	-0.0590453
0.0950951	-0.0658618
0.0970971	-0.072569
0.0990991	-0.0791556
0.101101	-0.0856102
0.103103	-0.0919218
0.105105	-0.0980797
0.107107	-0.104073
0.109109	-0.109892
0.111111	-0.115526
0.113113	-0.120966
0.115115	-0.126202
0.117117	-0.131225
0.119119	-0.136027
0.121121	-0.140598
0.123123	-0.144932
0.125125	-0.14902
0.127127	-0.152855
0.129129	-0.156431
0.131131	-0.159741
0.133133	-0.162778
0.135135	-0.165539
0.137137	-0.168017
0.139139	-0.170208
0.141141	-0.172108
0.143143	-0.173714
0.145145	-0.175022
0.147147	-0.17603
0.149149	-0.176735
0.151151	-0.177137
0.153153	-0.177234
0.155155	-0.177025
0.157157	-0.17651
0.159159	-0.175691
0.161161	-0.174567
0.163163	-0.173141
0.165165	-0.171415
0.167167	-0.16939
0.169169	-0.167071
0.171171	-0.164461
0.173173	-0.161563
0.175175	-0.158384
0.177177	-0.154926
0.179179	-0.151197
0.181181	-0.147202
0.183183	-0.142948
0.185185	-0.138441
0.187187	-0.13369
0.189189	-0.128701
0.191191	-0.123484
0.193193	-0.118047
0.195195	-0.1124
0.197197	-0.10655
0.199199	-0.10051
0.201201	-0.0942879
0.203203	-0.0878953
0.205205	-0.0813429
0.207207	-0.0746419
0.209209	-0.0678038
0.211211	-0.0608403
0.213213	-0.0537634
0.215215	-0.0465853
0.217217	-0.0393185
0.219219	-0.0319755
0.221221	-0.0245693
0.223223	-0.0171126
0.225225	-0.00961855
0.227227	-0.00210035
0.229229	0.0054288
0.231231	0.0129556
0.233233	0.0204667
0.235235	0.0279488
0.237237	0.0353885
0.239239	0.0427726
0.241241	0.0500877
0.243243	0.0573209
0.245245	0.0644589
0.247247	0.0714888
0.249249	0.078398
0.251251	0.0851737
0.253253	0.0918036
0.255255	0.0982756
0.257257	0.104578
0.259259	0.110698
0.261261	0.116625
0.263263	0.122348
0.265265	0.127856
0.267267	0.133139
0.269269	0.138187
0.271271	0.142989
0.273273	0.147538
0.275275	0.151823
0.277277	0.155836
0.279279	0.15957
0.281281	0.163017
0.283283	0.16617
0.285285	0.169023
0.287287	0.17157
0.289289	0.173804
0.291291	0.175722
0.293293	0.17732
0.295295	0.178592
0.297297	0.179537
0.299299	0.180151
0.301301	0.180432
0.303303	0.18038
0.305305	0.179993
0.307307	0.179272
0.309309	0.178215
0.311311	0.176826
0.313313	0.175105
0.315315	0.173054
0.317317	0.170677
0.319319	0.167977
0.321321	0.164958
0.323323	0.161625
0.325325	0.157983
0.327327	0.154038
0.329329	0.149796
0.331331	0.145266
0.333333	0.140454
0.335335	0.135368
0.337337	0.130018
0.339339	0.124413
0.341341	0.118562
0.343343	0.112476
0.345345	0.106165
0.347347	0.0996422
0.349349	0.0929178
0.351351	0.0860044
0.353353	0.0789147
0.355355	0.0716616
0.357357	0.0642585
0.359359	0.0567191
0.361361	0.0490576
0.363363	0.0412883
0.365365	0.0334258
0.367367	0.0254851
0.369369	0.0174812
0.371371	0.00942954
0.373373	0.00134553
0.375375	-0.00675516
0.377377	-0.0148568
0.379379	-0.0229435
0.381381	-0.0309995
0.383383	-0.0390087
0.385385	-0.0469553
0.387387	-0.0548234
0.389389	-0.0625973
0.391391	-0.0702611
0.393393	-0.0777993
0.395395	-0.0851965
0.397397	-0.0924375
0.399399	-0.0995073
0.401401	-0.106391
0.403403	-0.113074
0.405405	-0.119543
0.407407	-0.125783
0.409409	-0.131782
0.411411	-0.137525
0.413413	-0.143001
0.415415	-0.148197
0.417417	-0.153102
0.419419	-0.157705
0.421421	-0.161994
0.423423	-0.165961
0.425425	-0.169595
0.427427	-0.172888
0.429429	-0.175831
0.431431	-0.178417
0.433433	-0.180639
0.435435	-0.182491
0.437437	-0.183968
0.439439	-0.185065
0.441441	-0.185778
0.443443	-0.186103
0.445445	-0.186039
0.447447	-0.185583
0.449449	-0.184736
0.451451	-0.183497
0.453453	-0.181866
0.455455	-0.179846
0.457457	-0.177439
0.459459	-0.174648
0.461461	-0.171478
0.463463	-0.167933
0.465465	-0.16402
0.467467	-0.159744
0.469469	-0.155114
0.471471	-0.150137
0.473473	-0.144822
0.475475	-0.139181
0.477477	-0.133222
0.479479	-0.126957
0.481481	-0.1204
0.483483	-0.113561
0.485485	-0.106456
0.487487	-0.0990973
0.489489	-0.0915012
0.491491	-0.0836826
0.493493	-0.0756578
0.495495	-0.0674434
0.497497	-0.0590568
0.499499	-0.0505157
0.501502	-0.0418383
0.503504	-0.0330435
0.505506	-0.0241503
0.507508	-0.0151782
0.50951	-0.00614708
0.511512	0.00292294
0.513514	0.0120115
0.515516	0.0210979
0.517518	0.0301615
0.51952	0.0391814
0.521522	0.0481365
0.523524	0.0570058
0.525526	0.0657685
0.527528	0.0744035
0.52953	0.0828901
0.531532	0.0912075
0.533534	0.0993354
0.535536	0.107253
0.537538	0.114942
0.53954	0.122381
0.541542	0.129552
0.543544	0.136436
0.545546	0.143015
0.547548	0.149271
0.54955	0.155187
0.551552	0.160748
0.553554	0.165936
0.555556	0.170738
0.557558	0.175139
0.55956	0.179126
0.561562	0.182686
0.563564	0.185808
0.565566	0.188481
0.567568	0.190697
0.56957	0.192445
0.571572	0.193719
0.573574	0.194512
0.575576	0.194819
0.577578	0.194636
0.57958	0.193961
0.581582	0.19279
0.583584	0.191124
0.585586	0.188963
0.587588	0.18631
0.58959	0.183168
0.591592	0.179541
0.593594	0.175434
0.595596	0.170857
0.597598	0.165815
0.5996	0.16032
0.601602	0.154382
0.603604	0.148014
0.605606	0.141229
0.607608	0.134042
0.60961	0.126469
0.611612	0.118527
0.613614	0.110234
0.615616	0.101611
0.617618	0.092677
0.61962	0.083455
0.621622	0.0739673
0.623624	0.0642378
0.625626	0.0542912
0.627628	0.0441531
0.62963	0.0338501
0.631632	0.0234094
0.633634	0.012859
0.635636	0.00222751
0.637638	-0.00845572
0.63964	-0.0191609
0.641642	-0.029858
0.643644	-0.0405162
0.645646	-0.0511047
0.647648	-0.0615924
0.64965	-0.0719481
0.651652	-0.0821405
0.653654	-0.0921384
0.655656	-0.101911
0.657658	-0.111427
0.65966	-0.120655
0.661662	-0.129567
0.663664	-0.138132
0.665666	-0.146322
0.667668	-0.154107
0.66967	-0.161461
0.671672	-0.168357
0.673674	-0.174769
0.675676	-0.180673
0.677678	-0.186046
0.67968	-0.190865
0.681682	-0.19511
0.683684	-0.198762
0.685686	-0.201803
0.687688	-0.204217
0.68969	-0.20599
0.691692	-0.207109
0.693694	-0.207565
0.695696	-0.207347
0.697698	-0.206451
0.6997	-0.20487
0.701702	-0.202604
0.703704	-0.199651
0.705706	-0.196015
0.707708	-0.191699
0.70971	-0.18671
0.711712	-0.181058
0.713714	-0.174753
0.715716	-0.167811
0.717718	-0.160247
0.71972	-0.152081
0.721722	-0.143332
0.723724	-0.134026
0.725726	-0.124189
0.727728	-0.113847
0.72973	-0.103033
0.731732	-0.0917793
0.733734	-0.0801207
0.735736	-0.0680948
0.737738	-0.0557407
0.73974	-0.0430999
0.741742	-0.0302155
0.743744	-0.0171323
0.745746	-0.00389702
0.747748	0.00944241
0.74975	0.0228365
0.751752	0.0362346
0.753754	0.049585
0.755756	0.0628351
0.757758	0.0759315
0.75976	0.0888203
0.761762	0.101447
0.763764	0.113758
0.765766	0.125698
0.767768	0.137214
0.76977	0.148252
0.771772	0.158759
0.773774	0.168683
0.775776	0.177974
0.777778	0.186582
0.77978	0.194461
0.781782	0.201564
0.783784	0.207849
0.785786	0.213275
0.787788	0.217803
0.78979	0.221399
0.791792	0.224031
0.793794	0.225671
0.795796	0.226294
0.797798	0.225879
0.7998	0.22441
0.801802	0.221875
0.803804	0.218268
0.805806	0.213585
0.807808	0.207829
0.80981	0.201008
0.811812	0.193135
0.813814	0.184229
0.815816	0.174314
0.817818	0.163421
0.81982	0.151585
0.821822	0.138849
0.823824	0.125259
0.825826	0.11087
0.827828	0.0957409
0.82983	0.0799372
0.831832	0.0635298
0.833834	0.0465953
0.835836	0.0292157
0.837838	0.0114782
0.83984	-0.00652515
0.841842	-0.0246974
0.843844	-0.0429375
0.845846	-0.0611403
0.847848	-0.0791971
0.84985	-0.0969963
0.851852	-0.114423
0.853854	-0.131362
0.855856	-0.147695
0.857858	-0.163303
0.85986	-0.178068
0.861862	-0.191872
0.863864	-0.204599
0.865866	-0.216134
0.867868	-0.226367
0.86987	-0.23519
0.871872	-0.242503
0.873874	-0.24821
0.875876	-0.252221
0.877878	-0.254457
0.87988	-0.254846
0.881882	-0.253327
0.883884	-0.249852
0.885886	-0.244383
0.887888	-0.236897
0.88989	-0.227385
0.891892	-0.215855
0.893894	-0.202331
0.895896	-0.186855
0.897898	-0.169489
0.8999	-0.150313
0.901902	-0.129428
0.903904	-0.106957
0.905906	-0.083045
0.907908	-0.0578579
0.90991	-0.0315853
0.911912	-0.00443934
0.913914	0.0233455
0.915916	0.0515124
0.917918	0.0797827
0.91992	0.107857
0.921922	0.135417
0.923924	0.162125
0.925926	0.187629
0.927928	0.211562
0.92993	0.233547
0.931932	0.253199
0.933934	0.270132
0.935936	0.283957
0.937938	0.294297
0.93994	0.300784
0.941942	0.30307
0.943944	0.300838
0.945946	0.293803
0.947948	0.281727
0.94995	0.264432
0.951952	0.241804
0.953954	0.213816
0.955956	0.180536
0.957958	0.142145
0.95996	0.0989553
0.961962	0.0514318
0.963964	0.000210089
0.965966	-0.0538784
0.967968	-0.109781
0.96997	-0.166196
0.971972	-0.221544
0.973974	-0.273933
0.975976	-0.321123
0.977978	-0.360493
0.97998	-0.388992
0.981982	-0.403099
0.983984	-0.398775
0.985986	-0.37141
0.987988	-0.315767
0.98999	-0.225927
0.991992	-0.0952152
0.993994	0.0838568
0.995996	0.319672
0.997998	0.621583
1	1
